class_name	image_file_name	text	image_path
M58-FORK?????	aug_0125_20240417102922.jpg	"The component is a long, rectangular bar with a small hole near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0125_20240417102922.jpg
M58-FORK?????	aug_0126_20240417102922.jpg	"The component is a long, rectangular bar with a small hole near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0126_20240417102922.jpg
M58-FORK?????	aug_0127_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/aug_0127_20240417102951.jpg
M58-FORK?????	aug_0128_20240417102951.jpg	"The component is a long, flat bar with a small rectangular hole near one end and a slight protrusion on the opposite side."	M58-FORK?????/aug_0128_20240417102951.jpg
M58-FORK?????	aug_0129_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a slight protrusion on the side."	M58-FORK?????/aug_0129_20240417102951.jpg
M58-FORK?????	aug_0130_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0130_20240417102951.jpg
M58-FORK?????	aug_0131_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/aug_0131_20240417102951.jpg
M58-FORK?????	aug_0132_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/aug_0132_20240417102951.jpg
M58-FORK?????	aug_0133_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/aug_0133_20240417102951.jpg
M58-FORK?????	aug_0134_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/aug_0134_20240417102951.jpg
M58-FORK?????	aug_0135_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0135_20240417102951.jpg
M58-FORK?????	aug_0136_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0136_20240417102935.jpg
M58-FORK?????	aug_0137_20240417102935.jpg	"The component is a long, rectangular bar with a small hole near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0137_20240417102935.jpg
M58-FORK?????	aug_0138_20240417102935.jpg	"The component is a long, rectangular bar with a small protrusion and a hole near each end."	M58-FORK?????/aug_0138_20240417102935.jpg
M58-FORK?????	aug_0139_20240417102935.jpg	"The component is a long, rectangular bar with a small protrusion and a hole near each end."	M58-FORK?????/aug_0139_20240417102935.jpg
M58-FORK?????	aug_0140_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0140_20240417102935.jpg
M58-FORK?????	aug_0141_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0141_20240417102935.jpg
M58-FORK?????	aug_0142_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0142_20240417102935.jpg
M58-FORK?????	aug_0143_20240417102935.jpg	The component is a rectangular bar with a small protrusion and two holes along its length.	M58-FORK?????/aug_0143_20240417102935.jpg
M58-FORK?????	aug_0144_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0144_20240417102935.jpg
M58-FORK?????	aug_0145_20240417103131.jpg	"The component is a long, narrow bar with two small holes near one end and a protrusion on the opposite side."	M58-FORK?????/aug_0145_20240417103131.jpg
M58-FORK?????	aug_0146_20240417103131.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/aug_0146_20240417103131.jpg
M58-FORK?????	aug_0147_20240417103131.jpg	"The component is a long, slender rod with a protrusion and two holes along its length."	M58-FORK?????/aug_0147_20240417103131.jpg
M58-FORK?????	aug_0148_20240417103131.jpg	"The component is a long, narrow bar with a small protrusion and a hole near the end."	M58-FORK?????/aug_0148_20240417103131.jpg
M58-FORK?????	aug_0149_20240417103131.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/aug_0149_20240417103131.jpg
M58-FORK?????	aug_0150_20240417103131.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/aug_0150_20240417103131.jpg
M58-FORK?????	aug_0151_20240417103131.jpg	"The component is a long, narrow bar with a protrusion and two holes along its length."	M58-FORK?????/aug_0151_20240417103131.jpg
M58-FORK?????	aug_0152_20240417103131.jpg	"The component is a long, narrow bar with a protrusion and two holes along its length."	M58-FORK?????/aug_0152_20240417103131.jpg
M58-FORK?????	aug_0153_20240417103131.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/aug_0153_20240417103131.jpg
M58-FORK?????	aug_0154_20240417102934.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0154_20240417102934.jpg
M58-FORK?????	aug_0155_20240417102934.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0155_20240417102934.jpg
M58-FORK?????	aug_0156_20240417102934.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/aug_0156_20240417102934.jpg
M58-FORK?????	aug_0157_20240417102934.jpg	The component is a rectangular bar with a small hole near one end and a protrusion on the opposite side.	M58-FORK?????/aug_0157_20240417102934.jpg
M58-FORK?????	aug_0158_20240417102934.jpg	"The component is a long, rectangular bar with a small protrusion and a hole near each end."	M58-FORK?????/aug_0158_20240417102934.jpg
M58-FORK?????	aug_0159_20240417102934.jpg	"The component is a long, rectangular bar with a small protrusion and two holes along its length."	M58-FORK?????/aug_0159_20240417102934.jpg
M58-FORK?????	aug_0160_20240417102934.jpg	"The component is a long, rectangular bar with two small holes near each end and a protrusion on one side."	M58-FORK?????/aug_0160_20240417102934.jpg
M58-FORK?????	aug_0161_20240417102934.jpg	"The component is a long, rectangular bar with a small protrusion and a hole near one end."	M58-FORK?????/aug_0161_20240417102934.jpg
M58-FORK?????	aug_0162_20240417102934.jpg	"The component is a long, rectangular bar with a small protrusion and a hole near one end."	M58-FORK?????/aug_0162_20240417102934.jpg
M58-FORK?????	aug_0163_20240417103026.jpg	The component is a rectangular bar with a small protrusion and a hole near one end.	M58-FORK?????/aug_0163_20240417103026.jpg
M58-FORK?????	aug_0164_20240417103026.jpg	"The component is a long, flat piece with a small protrusion and several holes along its length."	M58-FORK?????/aug_0164_20240417103026.jpg
M58-FORK?????	aug_0165_20240417103026.jpg	"The component is a flat, elongated piece with a small protrusion and several holes along its length."	M58-FORK?????/aug_0165_20240417103026.jpg
M58-FORK?????	aug_0166_20240417103026.jpg	The component is a rectangular bar with a small protrusion and a hole near the center.	M58-FORK?????/aug_0166_20240417103026.jpg
M58-FORK?????	aug_0167_20240417103026.jpg	"The component is a long, flat piece with a small protrusion and several holes along its length."	M58-FORK?????/aug_0167_20240417103026.jpg
M58-FORK?????	aug_0168_20240417103026.jpg	The component is a rectangular bar with a small protrusion and a hole near the center.	M58-FORK?????/aug_0168_20240417103026.jpg
M58-FORK?????	aug_0169_20240417103026.jpg	"The component is a flat, elongated piece with a small protrusion and several holes along its length."	M58-FORK?????/aug_0169_20240417103026.jpg
M58-FORK?????	aug_0170_20240417103026.jpg	"The component is a flat, elongated piece with a small protrusion and several holes along its length."	M58-FORK?????/aug_0170_20240417103026.jpg
M58-FORK?????	aug_0171_20240417103026.jpg	The component is a rectangular bar with a small protrusion and a hole near one end.	M58-FORK?????/aug_0171_20240417103026.jpg
M58-FORK?????	aug_0172_20240417103134.jpg	"The component is a long, narrow bar with a slight protrusion and two holes near the ends."	M58-FORK?????/aug_0172_20240417103134.jpg
M58-FORK?????	aug_0173_20240417103134.jpg	"The component is a long, slender rod with a small protrusion and a hole near one end."	M58-FORK?????/aug_0173_20240417103134.jpg
M58-FORK?????	aug_0174_20240417103134.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/aug_0174_20240417103134.jpg
M58-FORK?????	aug_0175_20240417103134.jpg	"The component is a long, narrow bar with a small protrusion and a hole near one end."	M58-FORK?????/aug_0175_20240417103134.jpg
M58-FORK?????	aug_0176_20240417103134.jpg	"The component is a long, slender rod with a small protrusion and a hole near one end."	M58-FORK?????/aug_0176_20240417103134.jpg
M58-FORK?????	aug_0177_20240417103134.jpg	"The component is a long, slender rod with a small protrusion and a hole near one end."	M58-FORK?????/aug_0177_20240417103134.jpg
M58-FORK?????	aug_0178_20240417103134.jpg	"The component is a long, narrow bar with a small protrusion and a hole near one end."	M58-FORK?????/aug_0178_20240417103134.jpg
M58-FORK?????	aug_0179_20240417103134.jpg	"The component is a long, narrow bar with a small protrusion and a hole near one end."	M58-FORK?????/aug_0179_20240417103134.jpg
M58-FORK?????	aug_0180_20240417103134.jpg	"The component is a long, narrow bar with a small protrusion and two holes near the ends."	M58-FORK?????/aug_0180_20240417103134.jpg
M58-FORK?????	original_000_20240417102937.jpg	"The component is a long, rectangular bar with a small protrusion and two holes along its length."	M58-FORK?????/original_000_20240417102937.jpg
M58-FORK?????	original_001_20240417103017.jpg	The component is a rectangular metal piece with a small protrusion and a hole near one end.	M58-FORK?????/original_001_20240417103017.jpg
M58-FORK?????	original_002_20240417102941.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/original_002_20240417102941.jpg
M58-FORK?????	original_003_20240417102950.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion extending from the side."	M58-FORK?????/original_003_20240417102950.jpg
M58-FORK?????	original_004_20240417102841.jpg	The component is a rectangular bar with two holes near the ends and a small protrusion on one side.	M58-FORK?????/original_004_20240417102841.jpg
M58-FORK?????	original_005_20240417103132.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/original_005_20240417103132.jpg
M58-FORK?????	original_006_20240417103137.jpg	"The component is a long, slender rod with a small protrusion and a hole near one end."	M58-FORK?????/original_006_20240417103137.jpg
M58-FORK?????	original_007_20240417102857.jpg	"The component is a long, flat bar with a protruding section and several holes along its length."	M58-FORK?????/original_007_20240417102857.jpg
M58-FORK?????	original_008_20240417102924.jpg	"The component is a long, rectangular bar with a small protrusion and two holes along its length."	M58-FORK?????/original_008_20240417102924.jpg
M58-FORK?????	original_009_20240417102842.jpg	The component is a rectangular bar with two small holes near the ends and a protrusion on one side.	M58-FORK?????/original_009_20240417102842.jpg
M58-FORK?????	original_010_20240417103019.jpg	"The component is a flat, rectangular piece with a small protrusion and a hole near one end."	M58-FORK?????/original_010_20240417103019.jpg
M58-FORK?????	original_011_20240417103028.jpg	The component is a rectangular bar with evenly spaced holes and a protruding section on one end.	M58-FORK?????/original_011_20240417103028.jpg
M58-FORK?????	original_012_20240417102922.jpg	"The component is a long, rectangular bar with a small hole near one end and a protrusion on the opposite side."	M58-FORK?????/original_012_20240417102922.jpg
M58-FORK?????	original_013_20240417102951.jpg	"The component is a long, rectangular bar with a small rectangular hole near one end and a protrusion on the opposite side."	M58-FORK?????/original_013_20240417102951.jpg
M58-FORK?????	original_014_20240417102935.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/original_014_20240417102935.jpg
M58-FORK?????	original_015_20240417103131.jpg	"The component is a long, slender rod with a small protrusion and two holes along its length."	M58-FORK?????/original_015_20240417103131.jpg
M58-FORK?????	original_016_20240417102934.jpg	The component is a rectangular bar with two small holes near each end and a protrusion on one side.	M58-FORK?????/original_016_20240417102934.jpg
M58-FORK?????	original_017_20240417103026.jpg	"The component is a flat, elongated piece with a small protrusion on one end and several holes along its length."	M58-FORK?????/original_017_20240417103026.jpg
M58-FORK?????	original_018_20240417103134.jpg	"The component is a long, narrow bar with a small protrusion and a hole near one end."	M58-FORK?????/original_018_20240417103134.jpg
M58-FORK?????-2	aug_0000_20240417103903.jpg	The component is a rectangular bar with a protrusion on one end and a hole near the other.	M58-FORK?????-2/aug_0000_20240417103903.jpg
M58-FORK?????-2	aug_0001_20240417103903.jpg	The component is a rectangular bar with a protrusion on one end and a hole near the center.	M58-FORK?????-2/aug_0001_20240417103903.jpg
M58-FORK?????-2	aug_0002_20240417103903.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0002_20240417103903.jpg
M58-FORK?????-2	aug_0003_20240417103903.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the center.	M58-FORK?????-2/aug_0003_20240417103903.jpg
M58-FORK?????-2	aug_0004_20240417103903.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0004_20240417103903.jpg
M58-FORK?????-2	aug_0005_20240417103903.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0005_20240417103903.jpg
M58-FORK?????-2	aug_0006_20240417103447.jpg	"The component is a long, flat bar with evenly spaced holes and a protruding section at one end."	M58-FORK?????-2/aug_0006_20240417103447.jpg
M58-FORK?????-2	aug_0007_20240417103447.jpg	The component is a rectangular bar with a protrusion and a hole near one end.	M58-FORK?????-2/aug_0007_20240417103447.jpg
M58-FORK?????-2	aug_0008_20240417103447.jpg	The component is a flat bar with a central hole and a protruding section on one side.	M58-FORK?????-2/aug_0008_20240417103447.jpg
M58-FORK?????-2	aug_0009_20240417103447.jpg	The component is a rectangular bar with a protrusion and a hole near one end.	M58-FORK?????-2/aug_0009_20240417103447.jpg
M58-FORK?????-2	aug_0010_20240417103447.jpg	"The component is a long, flat bar with evenly spaced holes and a protruding section at one end."	M58-FORK?????-2/aug_0010_20240417103447.jpg
M58-FORK?????-2	aug_0011_20240417103447.jpg	"The component is a long, flat bar with a protrusion on one end and several evenly spaced holes along its length."	M58-FORK?????-2/aug_0011_20240417103447.jpg
M58-FORK?????-2	aug_0012_20240417103450.jpg	The component is a flat bar with a central hole and a protruding section on one end.	M58-FORK?????-2/aug_0012_20240417103450.jpg
M58-FORK?????-2	aug_0013_20240417103450.jpg	The component is a flat bar with a single hole near one end and a protrusion on the opposite side.	M58-FORK?????-2/aug_0013_20240417103450.jpg
M58-FORK?????-2	aug_0014_20240417103450.jpg	"The component is a long, rectangular bar with a protrusion on one end and evenly spaced holes along its length."	M58-FORK?????-2/aug_0014_20240417103450.jpg
M58-FORK?????-2	aug_0015_20240417103450.jpg	The component is a flat bar with a small protrusion on one side and a hole near the edge.	M58-FORK?????-2/aug_0015_20240417103450.jpg
M58-FORK?????-2	aug_0016_20240417103450.jpg	"The component is a flat, rectangular bar with a small protrusion on one side and a hole near the edge."	M58-FORK?????-2/aug_0016_20240417103450.jpg
M58-FORK?????-2	aug_0017_20240417103450.jpg	The component is a flat bar with a central hole and a protruding section on one end.	M58-FORK?????-2/aug_0017_20240417103450.jpg
M58-FORK?????-2	aug_0018_20240417103844.jpg	"The component is a long, narrow bar with a small protrusion at one end and a hole near the other."	M58-FORK?????-2/aug_0018_20240417103844.jpg
M58-FORK?????-2	aug_0019_20240417103844.jpg	"The component is a long, narrow bar with a single hole near one end and a protrusion at the other."	M58-FORK?????-2/aug_0019_20240417103844.jpg
M58-FORK?????-2	aug_0020_20240417103844.jpg	"The component is a long, slender rod with a small protrusion at one end and a hole near the middle."	M58-FORK?????-2/aug_0020_20240417103844.jpg
M58-FORK?????-2	aug_0021_20240417103844.jpg	"The component is a long, narrow bar with a single hole near one end and a small protrusion at the opposite end."	M58-FORK?????-2/aug_0021_20240417103844.jpg
M58-FORK?????-2	aug_0022_20240417103844.jpg	"The component is a long, narrow bar with a small protrusion at one end and no visible holes."	M58-FORK?????-2/aug_0022_20240417103844.jpg
M58-FORK?????-2	aug_0023_20240417103844.jpg	"The component is a long, slender rod with a small protrusion at one end and a hole near the other."	M58-FORK?????-2/aug_0023_20240417103844.jpg
M58-FORK?????-2	aug_0024_20240417103436.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0024_20240417103436.jpg
M58-FORK?????-2	aug_0025_20240417103436.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0025_20240417103436.jpg
M58-FORK?????-2	aug_0026_20240417103436.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0026_20240417103436.jpg
M58-FORK?????-2	aug_0027_20240417103436.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0027_20240417103436.jpg
M58-FORK?????-2	aug_0028_20240417103436.jpg	"The component is a long, rectangular bar with a protrusion at one end and a single hole near the protrusion."	M58-FORK?????-2/aug_0028_20240417103436.jpg
M58-FORK?????-2	aug_0029_20240417103436.jpg	"The component is a long, cylindrical rod with a protrusion at one end and evenly spaced holes along its length."	M58-FORK?????-2/aug_0029_20240417103436.jpg
M58-FORK?????-2	aug_0030_20240417103438.jpg	"The component is a long, rectangular bar with a protrusion at one end and a single hole along its length."	M58-FORK?????-2/aug_0030_20240417103438.jpg
M58-FORK?????-2	aug_0031_20240417103438.jpg	"The component is a long, rectangular bar with a protrusion at one end and a single hole near the protrusion."	M58-FORK?????-2/aug_0031_20240417103438.jpg
M58-FORK?????-2	aug_0032_20240417103438.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0032_20240417103438.jpg
M58-FORK?????-2	aug_0033_20240417103438.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0033_20240417103438.jpg
M58-FORK?????-2	aug_0034_20240417103438.jpg	"The component is a long, rectangular bar with a protrusion at one end and a single hole along its length."	M58-FORK?????-2/aug_0034_20240417103438.jpg
M58-FORK?????-2	aug_0035_20240417103438.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0035_20240417103438.jpg
M58-FORK?????-2	aug_0036_20240417103856.jpg	"The component features a long, narrow vertical bar with a small protrusion at the bottom and a hole near the top."	M58-FORK?????-2/aug_0036_20240417103856.jpg
M58-FORK?????-2	aug_0037_20240417103856.jpg	"The component features a long, vertical protrusion with a single hole near the top."	M58-FORK?????-2/aug_0037_20240417103856.jpg
M58-FORK?????-2	aug_0038_20240417103856.jpg	"The component features a long, vertical rectangular shape with a protrusion at the top and a hole near the bottom."	M58-FORK?????-2/aug_0038_20240417103856.jpg
M58-FORK?????-2	aug_0039_20240417103856.jpg	The component features a vertical rectangular shape with a central protrusion and evenly spaced holes along its length.	M58-FORK?????-2/aug_0039_20240417103856.jpg
M58-FORK?????-2	aug_0040_20240417103856.jpg	"The component is a long, narrow bar with a small protrusion at one end and no visible holes."	M58-FORK?????-2/aug_0040_20240417103856.jpg
M58-FORK?????-2	aug_0041_20240417103856.jpg	"The component features a long, narrow vertical bar with a small protrusion at the bottom and a hole near the top."	M58-FORK?????-2/aug_0041_20240417103856.jpg
M58-FORK?????-2	aug_0042_20240417103448.jpg	"The component is a long, flat bar with evenly spaced holes and a protruding section at one end."	M58-FORK?????-2/aug_0042_20240417103448.jpg
M58-FORK?????-2	aug_0043_20240417103448.jpg	"The component is a long, rectangular bar with a protrusion on one end and several evenly spaced holes along its length."	M58-FORK?????-2/aug_0043_20240417103448.jpg
M58-FORK?????-2	aug_0044_20240417103448.jpg	The component is a rectangular bar with a protrusion on one side and multiple holes along its length.	M58-FORK?????-2/aug_0044_20240417103448.jpg
M58-FORK?????-2	aug_0045_20240417103448.jpg	The component is a flat bar with a single hole near one end and a protrusion on the opposite side.	M58-FORK?????-2/aug_0045_20240417103448.jpg
M58-FORK?????-2	aug_0046_20240417103448.jpg	"The component is a long, rectangular bar with a protrusion on one end and several evenly spaced holes along its length."	M58-FORK?????-2/aug_0046_20240417103448.jpg
M58-FORK?????-2	aug_0047_20240417103448.jpg	The component is a rectangular bar with a protrusion and several holes along its length.	M58-FORK?????-2/aug_0047_20240417103448.jpg
M58-FORK?????-2	aug_0048_20240417103847.jpg	"The component is a long, slender rod with a small protrusion at one end."	M58-FORK?????-2/aug_0048_20240417103847.jpg
M58-FORK?????-2	aug_0049_20240417103847.jpg	"The component is a long, slender rod with a small protrusion at one end."	M58-FORK?????-2/aug_0049_20240417103847.jpg
M58-FORK?????-2	aug_0050_20240417103847.jpg	"The component is a long, slender bar with a small protrusion at one end and a hole near the middle."	M58-FORK?????-2/aug_0050_20240417103847.jpg
M58-FORK?????-2	aug_0051_20240417103847.jpg	"The component is a long, narrow strip with a single hole near one end and a protruding section at the opposite end."	M58-FORK?????-2/aug_0051_20240417103847.jpg
M58-FORK?????-2	aug_0052_20240417103847.jpg	"The component is a long, narrow bar with a single hole near one end and a protruding section at the opposite end."	M58-FORK?????-2/aug_0052_20240417103847.jpg
M58-FORK?????-2	aug_0053_20240417103345.jpg	"The component is a flat, elongated piece with a central protrusion and evenly spaced holes along its length."	M58-FORK?????-2/aug_0053_20240417103345.jpg
M58-FORK?????-2	aug_0054_20240417103345.jpg	The component is a rectangular bar with evenly spaced holes and a protruding section on one end.	M58-FORK?????-2/aug_0054_20240417103345.jpg
M58-FORK?????-2	aug_0055_20240417103345.jpg	The component is a rectangular bar with evenly spaced holes along one side and a protrusion at one end.	M58-FORK?????-2/aug_0055_20240417103345.jpg
M58-FORK?????-2	aug_0056_20240417103345.jpg	The component is a rectangular bar with evenly spaced holes and a protruding section on one end.	M58-FORK?????-2/aug_0056_20240417103345.jpg
M58-FORK?????-2	aug_0057_20240417103345.jpg	The component is a rectangular bar with evenly spaced holes and a protruding section on one end.	M58-FORK?????-2/aug_0057_20240417103345.jpg
M58-FORK?????-2	aug_0058_20240417103854.jpg	"The component is a long, narrow bar with a single hole near one end and a protruding section at the opposite end."	M58-FORK?????-2/aug_0058_20240417103854.jpg
M58-FORK?????-2	aug_0059_20240417103854.jpg	"The component is a long, narrow bar with a protrusion at one end and several holes along its length."	M58-FORK?????-2/aug_0059_20240417103854.jpg
M58-FORK?????-2	aug_0060_20240417103854.jpg	"The component features a long, narrow rectangular shape with a protrusion and several holes along its length."	M58-FORK?????-2/aug_0060_20240417103854.jpg
M58-FORK?????-2	aug_0061_20240417103854.jpg	"The component features a long, narrow rectangular shape with a protrusion and a hole near the top."	M58-FORK?????-2/aug_0061_20240417103854.jpg
M58-FORK?????-2	aug_0062_20240417103854.jpg	The component features a vertical rectangular shape with a central protrusion and evenly spaced holes along its length.	M58-FORK?????-2/aug_0062_20240417103854.jpg
M58-FORK?????-2	aug_0063_20240417103417.jpg	"The component is a long, rectangular bar with a small protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0063_20240417103417.jpg
M58-FORK?????-2	aug_0064_20240417103417.jpg	"The component is a long, cylindrical rod with a slight protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0064_20240417103417.jpg
M58-FORK?????-2	aug_0065_20240417103417.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0065_20240417103417.jpg
M58-FORK?????-2	aug_0066_20240417103417.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0066_20240417103417.jpg
M58-FORK?????-2	aug_0067_20240417103417.jpg	"The component is a long, rectangular bar with a small protrusion at one end and a hole running along its length."	M58-FORK?????-2/aug_0067_20240417103417.jpg
M58-FORK?????-2	aug_0068_20240417103407.jpg	"The component is a long, flat bar with two small holes near the ends and a protrusion on one side."	M58-FORK?????-2/aug_0068_20240417103407.jpg
M58-FORK?????-2	aug_0069_20240417103407.jpg	"The component is a long, flat bar with two small holes near the ends and a slight protrusion on one side."	M58-FORK?????-2/aug_0069_20240417103407.jpg
M58-FORK?????-2	aug_0070_20240417103407.jpg	"The component is a long, flat bar with two small holes near the ends and a protrusion on one side."	M58-FORK?????-2/aug_0070_20240417103407.jpg
M58-FORK?????-2	aug_0071_20240417103407.jpg	"The component is a long, flat bar with a small protrusion on one end and two holes near the center."	M58-FORK?????-2/aug_0071_20240417103407.jpg
M58-FORK?????-2	aug_0072_20240417103407.jpg	"The component is a long, flat bar with two small holes near the ends and a slight protrusion on one side."	M58-FORK?????-2/aug_0072_20240417103407.jpg
M58-FORK?????-2	aug_0073_20240417103905.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0073_20240417103905.jpg
M58-FORK?????-2	aug_0074_20240417103905.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0074_20240417103905.jpg
M58-FORK?????-2	aug_0075_20240417103905.jpg	The component is a rectangular bar with a small protrusion on one end and no visible holes.	M58-FORK?????-2/aug_0075_20240417103905.jpg
M58-FORK?????-2	aug_0076_20240417103905.jpg	The component is a rectangular bar with a protrusion on one end and several holes along its length.	M58-FORK?????-2/aug_0076_20240417103905.jpg
M58-FORK?????-2	aug_0077_20240417103905.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0077_20240417103905.jpg
M58-FORK?????-2	aug_0078_20240417103420.jpg	"The component is a long, rectangular bar with a single hole near one end and a protrusion on the opposite side."	M58-FORK?????-2/aug_0078_20240417103420.jpg
M58-FORK?????-2	aug_0079_20240417103420.jpg	"The component is a long, rectangular bar with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0079_20240417103420.jpg
M58-FORK?????-2	aug_0080_20240417103420.jpg	"The component is a long, rectangular bar with a small protrusion at one end and a hole running along its length."	M58-FORK?????-2/aug_0080_20240417103420.jpg
M58-FORK?????-2	aug_0081_20240417103420.jpg	"The component is a long, rectangular bar with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0081_20240417103420.jpg
M58-FORK?????-2	aug_0082_20240417103420.jpg	"The component is a long, rectangular bar with a small protrusion at one end and a hole running along its length."	M58-FORK?????-2/aug_0082_20240417103420.jpg
M58-FORK?????-2	aug_0083_20240417103421.jpg	"The component is a long, cylindrical rod with a slight protrusion at one end and no visible holes."	M58-FORK?????-2/aug_0083_20240417103421.jpg
M58-FORK?????-2	aug_0084_20240417103421.jpg	"The component is a long, rectangular bar with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0084_20240417103421.jpg
M58-FORK?????-2	aug_0085_20240417103421.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0085_20240417103421.jpg
M58-FORK?????-2	aug_0086_20240417103421.jpg	"The component is a long, cylindrical rod with a slight protrusion at one end and no visible holes."	M58-FORK?????-2/aug_0086_20240417103421.jpg
M58-FORK?????-2	aug_0087_20240417103421.jpg	"The component is a long, cylindrical rod with a protrusion at one end and a hole running through its length."	M58-FORK?????-2/aug_0087_20240417103421.jpg
M58-FORK?????-2	aug_0088_20240417103912.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0088_20240417103912.jpg
M58-FORK?????-2	aug_0089_20240417103912.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the center.	M58-FORK?????-2/aug_0089_20240417103912.jpg
M58-FORK?????-2	aug_0090_20240417103912.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0090_20240417103912.jpg
M58-FORK?????-2	aug_0091_20240417103912.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the center.	M58-FORK?????-2/aug_0091_20240417103912.jpg
M58-FORK?????-2	aug_0092_20240417103912.jpg	The component is a rectangular bar with a small protrusion on one end and a hole near the other end.	M58-FORK?????-2/aug_0092_20240417103912.jpg
M58-FORK?????-2	aug_0093_20240417103356.jpg	"The component is a long, rectangular bar with evenly spaced holes and a protruding section on one end."	M58-FORK?????-2/aug_0093_20240417103356.jpg
